user_id,stage_order,stage
d69c12fc58e3,2,Sent 2 or more messages
67383a06b253,0,Arrived
67383a06b253,1,Sent a message
f8326548cfaf,0,Arrived
f8326548cfaf,1,Sent a message
f8326548cfaf,2,Sent 2 or more messages
281d2a2606cb,0,Arrived
281d2a2606cb,1,Sent a message
281d2a2606cb,2,Sent 2 or more messages
1cd14d2af652,0,Arrived
1cd14d2af652,1,Sent a message
1cd14d2af652,2,Sent 2 or more messages
f30ad0e1698d,0,Arrived
f30ad0e1698d,1,Sent a message
f30ad0e1698d,2,Sent 2 or more messages
f9c6990c9ee3,0,Arrived
f9c6990c9ee3,1,Sent a message
f9c6990c9ee3,2,Sent 2 or more messages
9716f9eb2deb,0,Arrived
9716f9eb2deb,1,Sent a message
9716f9eb2deb,2,Sent 2 or more messages
7f2a79d2876a,0,Arrived
7f2a79d2876a,1,Sent a message
7f2a79d2876a,2,Sent 2 or more messages
59829190fdf2,0,Arrived
59829190fdf2,1,Sent a message
59829190fdf2,2,Sent 2 or more messages
9b2ccbb84f4f,0,Arrived
9b2ccbb84f4f,1,Sent a message
9b2ccbb84f4f,2,Sent 2 or more messages
3f19ea2f9725,0,Arrived
3f19ea2f9725,1,Sent a message
3f19ea2f9725,2,Sent 2 or more messages
a636e0ce8fc1,0,Arrived
67b76b55b585,0,Arrived
f8568f28e13d,0,Arrived
f8568f28e13d,1,Sent a message
f8568f28e13d,2,Sent 2 or more messages
c5dfb4aa881b,0,Arrived
c5dfb4aa881b,1,Sent a message
48158d6acbbe,0,Arrived
48158d6acbbe,1,Sent a message
48158d6acbbe,2,Sent 2 or more messages
b424878ca440,0,Arrived
b424878ca440,1,Sent a message
b424878ca440,2,Sent 2 or more messages
8fba22e0d099,0,Arrived
8fba22e0d099,1,Sent a message
8fba22e0d099,2,Sent 2 or more messages
a9cf96884101,0,Arrived
a9cf96884101,1,Sent a message
679187568683,0,Arrived
ff7c2262aae0,0,Arrived
1d59d368fc56,0,Arrived
995ce800305d,0,Arrived
995ce800305d,1,Sent a message
995ce800305d,2,Sent 2 or more messages
3c6d838c02cb,0,Arrived
3c6d838c02cb,1,Sent a message
3c6d838c02cb,2,Sent 2 or more messages
3473ece97a1d,0,Arrived
3473ece97a1d,1,Sent a message
b2022f4b0cd7,0,Arrived
b2022f4b0cd7,1,Sent a message
b2022f4b0cd7,2,Sent 2 or more messages
f6167c66c4ef,0,Arrived
f6167c66c4ef,1,Sent a message
f6167c66c4ef,2,Sent 2 or more messages
e5264ccf9bcc,0,Arrived
e5264ccf9bcc,1,Sent a message
e5264ccf9bcc,2,Sent 2 or more messages
6749a24e3079,0,Arrived
6749a24e3079,1,Sent a message
1b792d02fb7a,0,Arrived
babfde6d3412,0,Arrived
02a2fb52f2a4,0,Arrived
d1f867f3ce0d,0,Arrived
d1f867f3ce0d,1,Sent a message
d1f867f3ce0d,2,Sent 2 or more messages
d1f867f3ce0d,3,Sent 7 or more messages
1758895a05cd,0,Arrived
1758895a05cd,1,Sent a message
1758895a05cd,2,Sent 2 or more messages
f3715af00e54,0,Arrived
f3715af00e54,1,Sent a message
f3715af00e54,2,Sent 2 or more messages
87592a2a6465,0,Arrived
87592a2a6465,1,Sent a message
e74ceddc78c6,0,Arrived
066c67042429,0,Arrived
066c67042429,1,Sent a message
23ef4981c127,0,Arrived
23ef4981c127,1,Sent a message
23ef4981c127,2,Sent 2 or more messages
e1a3c59b06d0,0,Arrived
e1a3c59b06d0,1,Sent a message
e1a3c59b06d0,2,Sent 2 or more messages
b27e9e47b8fb,0,Arrived
b27e9e47b8fb,1,Sent a message
b27e9e47b8fb,2,Sent 2 or more messages
47cb5b1a8a59,0,Arrived
a5f1f43e9efd,0,Arrived
a5f1f43e9efd,1,Sent a message
a5f1f43e9efd,2,Sent 2 or more messages
6c9e53f7f4ef,0,Arrived
6c9e53f7f4ef,1,Sent a message
6c9e53f7f4ef,2,Sent 2 or more messages
2d2fc4526840,0,Arrived
2d2fc4526840,1,Sent a message
2d2fc4526840,2,Sent 2 or more messages
5bee27c5f88a,0,Arrived
5bee27c5f88a,1,Sent a message
5bee27c5f88a,2,Sent 2 or more messages
b2a2775276c6,0,Arrived
b2a2775276c6,1,Sent a message
b2a2775276c6,2,Sent 2 or more messages
25bd86f176ac,0,Arrived
a174371a71b0,0,Arrived
a174371a71b0,1,Sent a message
a174371a71b0,2,Sent 2 or more messages
270feb3e1437,0,Arrived
270feb3e1437,1,Sent a message
270feb3e1437,2,Sent 2 or more messages
039db1e8437e,0,Arrived
039db1e8437e,1,Sent a message
92b37813436b,0,Arrived
92b37813436b,1,Sent a message
caaa97d9df38,0,Arrived
8606c93e8215,0,Arrived
8606c93e8215,1,Sent a message
ef12e97985dd,0,Arrived
ef12e97985dd,1,Sent a message
ef12e97985dd,2,Sent 2 or more messages
ef12e97985dd,3,Sent 7 or more messages
542d5bf23f3e,0,Arrived
542d5bf23f3e,1,Sent a message
542d5bf23f3e,2,Sent 2 or more messages
e774b802cdb6,0,Arrived
e774b802cdb6,1,Sent a message
e774b802cdb6,2,Sent 2 or more messages
cea92821b22a,0,Arrived
cea92821b22a,1,Sent a message
cea92821b22a,2,Sent 2 or more messages
f34166954f03,0,Arrived
f34166954f03,1,Sent a message
f34166954f03,2,Sent 2 or more messages
413219f6b2f5,0,Arrived
413219f6b2f5,1,Sent a message
413219f6b2f5,2,Sent 2 or more messages
270749e6b663,0,Arrived
270749e6b663,1,Sent a message
270749e6b663,2,Sent 2 or more messages
eabcd4d08636,0,Arrived
eabcd4d08636,1,Sent a message
eabcd4d08636,2,Sent 2 or more messages
eabcd4d08636,3,Sent 7 or more messages
a290cd939a2a,0,Arrived
a290cd939a2a,1,Sent a message
a290cd939a2a,2,Sent 2 or more messages
4ece7132136c,0,Arrived
4ece7132136c,1,Sent a message
4ece7132136c,2,Sent 2 or more messages
592682b186a6,0,Arrived
592682b186a6,1,Sent a message
592682b186a6,2,Sent 2 or more messages
29f8b399f230,0,Arrived
29f8b399f230,1,Sent a message
29f8b399f230,2,Sent 2 or more messages
c96c06858c0e,0,Arrived
c96c06858c0e,1,Sent a message
c96c06858c0e,2,Sent 2 or more messages
c96c06858c0e,3,Sent 7 or more messages
ad8af9706def,0,Arrived
ad8af9706def,1,Sent a message
ad8af9706def,2,Sent 2 or more messages
ad8af9706def,3,Sent 7 or more messages
c9f50d22d8bb,0,Arrived
c9f50d22d8bb,1,Sent a message
6c24ed94d0ba,0,Arrived
6c24ed94d0ba,1,Sent a message
6c24ed94d0ba,2,Sent 2 or more messages
74be8d7a0437,0,Arrived
74be8d7a0437,1,Sent a message
793e692bb495,0,Arrived
793e692bb495,1,Sent a message
eaf2c60a5a84,0,Arrived
eaf2c60a5a84,1,Sent a message
eaf2c60a5a84,2,Sent 2 or more messages
0956cfe71306,0,Arrived
0956cfe71306,1,Sent a message
0956cfe71306,2,Sent 2 or more messages
401aadf82e30,0,Arrived
401aadf82e30,1,Sent a message
401aadf82e30,2,Sent 2 or more messages
14a39dcc12e9,0,Arrived
14a39dcc12e9,1,Sent a message
6e32a879a2b6,0,Arrived
635d61ff66d8,0,Arrived
b54b6c4603bf,0,Arrived
d15954e0f85c,0,Arrived
d15954e0f85c,1,Sent a message
b57b7afe9499,0,Arrived
b57b7afe9499,1,Sent a message
e2bde1255941,0,Arrived
e2bde1255941,1,Sent a message
a3bac8f5fb85,0,Arrived
a3bac8f5fb85,1,Sent a message
a3bac8f5fb85,2,Sent 2 or more messages
c104e6dc7c09,0,Arrived
c104e6dc7c09,1,Sent a message
c104e6dc7c09,2,Sent 2 or more messages
9ceba850c5ea,0,Arrived
9ceba850c5ea,1,Sent a message
ec6510d8b6f2,0,Arrived
ec6510d8b6f2,1,Sent a message
ec6510d8b6f2,2,Sent 2 or more messages
d236968734b7,0,Arrived
d236968734b7,1,Sent a message
d236968734b7,2,Sent 2 or more messages
7520eba1ff7b,0,Arrived
7520eba1ff7b,1,Sent a message
93793a5c59bd,0,Arrived
93793a5c59bd,1,Sent a message
22565df338df,0,Arrived
22565df338df,1,Sent a message
22565df338df,2,Sent 2 or more messages
e31831e73458,0,Arrived
6b55c36f3989,0,Arrived
0a09225c81bb,0,Arrived
0a09225c81bb,1,Sent a message
0a09225c81bb,2,Sent 2 or more messages
390f8b9d5dd0,0,Arrived
390f8b9d5dd0,1,Sent a message
390f8b9d5dd0,2,Sent 2 or more messages
390f8b9d5dd0,3,Sent 7 or more messages
f3266bd148e4,0,Arrived
f3266bd148e4,1,Sent a message
f3266bd148e4,2,Sent 2 or more messages
f3266bd148e4,3,Sent 7 or more messages
84939de291ed,0,Arrived
84939de291ed,1,Sent a message
84939de291ed,2,Sent 2 or more messages
84939de291ed,3,Sent 7 or more messages
7d9370b38112,0,Arrived
7d9370b38112,1,Sent a message
7d9370b38112,2,Sent 2 or more messages
a690b42ae9b2,0,Arrived
a690b42ae9b2,1,Sent a message
e09ac786b0cb,0,Arrived
e09ac786b0cb,1,Sent a message
73b8bad21088,0,Arrived
73b8bad21088,1,Sent a message
73b8bad21088,2,Sent 2 or more messages
824fac26ef86,0,Arrived
824fac26ef86,1,Sent a message
824fac26ef86,2,Sent 2 or more messages
824fac26ef86,3,Sent 7 or more messages
47e074a1b347,0,Arrived
47e074a1b347,1,Sent a message
47e074a1b347,2,Sent 2 or more messages
47e074a1b347,3,Sent 7 or more messages
618a37c419d0,0,Arrived
618a37c419d0,1,Sent a message
618a37c419d0,2,Sent 2 or more messages
6cd6ee7f10bd,0,Arrived
baaa2fdf68b4,0,Arrived
baaa2fdf68b4,1,Sent a message
e6b62393881a,0,Arrived
e6b62393881a,1,Sent a message
e6b62393881a,2,Sent 2 or more messages
48b0f96ef2dc,0,Arrived
48b0f96ef2dc,1,Sent a message
4a84bb2b0b3a,0,Arrived
4a84bb2b0b3a,1,Sent a message
cbda5ff38227,0,Arrived
cbda5ff38227,1,Sent a message
cbda5ff38227,2,Sent 2 or more messages
ee812abbae17,0,Arrived
ee812abbae17,1,Sent a message
ee812abbae17,2,Sent 2 or more messages
ee812abbae17,3,Sent 7 or more messages
4e12c755f3f2,0,Arrived
4e12c755f3f2,1,Sent a message
4e12c755f3f2,2,Sent 2 or more messages
31fa3027303a,0,Arrived
31fa3027303a,1,Sent a message
31fa3027303a,2,Sent 2 or more messages
a1956d73d403,0,Arrived
a1956d73d403,1,Sent a message
a1956d73d403,2,Sent 2 or more messages
3a39519569da,0,Arrived
77915eb2aee4,0,Arrived
77915eb2aee4,1,Sent a message
289eceb5443b,0,Arrived
289eceb5443b,1,Sent a message
289eceb5443b,2,Sent 2 or more messages
c55a4293df3e,0,Arrived
c55a4293df3e,1,Sent a message
9c5018bb02d2,0,Arrived
f9e0a0a060ed,0,Arrived
f9e0a0a060ed,1,Sent a message
f9e0a0a060ed,2,Sent 2 or more messages
756b9018a551,0,Arrived
756b9018a551,1,Sent a message
756b9018a551,2,Sent 2 or more messages
74608a18e8e4,0,Arrived
74608a18e8e4,1,Sent a message
74608a18e8e4,2,Sent 2 or more messages
fd114b1912b6,0,Arrived
fd114b1912b6,1,Sent a message
fd114b1912b6,2,Sent 2 or more messages
fd114b1912b6,3,Sent 7 or more messages
85d2f69e7025,0,Arrived
85d2f69e7025,1,Sent a message
85d2f69e7025,2,Sent 2 or more messages
caf3b8eaa366,0,Arrived
caf3b8eaa366,1,Sent a message
b129f19d0af2,0,Arrived
b129f19d0af2,1,Sent a message
b129f19d0af2,2,Sent 2 or more messages
8defdff024fe,0,Arrived
8defdff024fe,1,Sent a message
8defdff024fe,2,Sent 2 or more messages
8defdff024fe,3,Sent 7 or more messages
2ac2ed862408,0,Arrived
1a9cb8c4c8d7,0,Arrived
1a9cb8c4c8d7,1,Sent a message
1a9cb8c4c8d7,2,Sent 2 or more messages
0dedc06a8597,0,Arrived
0dedc06a8597,1,Sent a message
0dedc06a8597,2,Sent 2 or more messages
84341a8e0b7e,0,Arrived
84341a8e0b7e,1,Sent a message
84341a8e0b7e,2,Sent 2 or more messages
01f1990699e4,0,Arrived
01f1990699e4,1,Sent a message
01f1990699e4,2,Sent 2 or more messages
195a4d09c595,0,Arrived
195a4d09c595,1,Sent a message
195a4d09c595,2,Sent 2 or more messages
181cd15e7fad,0,Arrived
181cd15e7fad,1,Sent a message
181cd15e7fad,2,Sent 2 or more messages
8b58df4b6959,0,Arrived
8b58df4b6959,1,Sent a message
8b58df4b6959,2,Sent 2 or more messages
b77be2af25f5,0,Arrived
b77be2af25f5,1,Sent a message
b779de6d1c61,0,Arrived
b779de6d1c61,1,Sent a message
b779de6d1c61,2,Sent 2 or more messages
4198045631c4,0,Arrived
4198045631c4,1,Sent a message
4198045631c4,2,Sent 2 or more messages
608a0ccab9c1,0,Arrived
608a0ccab9c1,1,Sent a message
cd6b50518b1b,0,Arrived
cd6b50518b1b,1,Sent a message
cd6b50518b1b,2,Sent 2 or more messages
ed9ff7f912e4,0,Arrived
ed9ff7f912e4,1,Sent a message
