cluster_id,user_id,term,weight
1,87592a2a6465,rumv,0.004706070283479
1,8e550e7fc89a,rumv,0.004706070283479
1,a02ba6b93372,rumv,0.009412140566958
1,ae3786c10d54,rumv,0.009412140566958
1,cf7ef4f07578,rumv,0.004706070283479
1,f03a13d8517f,rumv,0.009412140566958
1,039db1e8437e,perdió,0.004697792315624171
1,285ad64669e0,perdió,0.004697792315624171
1,72fd8e1853ee,perdió,0.004697792315624171
1,a4fc719bf1be,perdió,0.004697792315624171
1,f3266bd148e4,perdió,0.004697792315624171
1,0d4c00f44bf5,registro,0.004657678061184727
1,2fdebb60b258,registro,0.004657678061184727
1,87592a2a6465,registro,0.004657678061184727
1,9de723d55df3,registro,0.004657678061184727
1,afa37845925d,registro,0.009315356122369453
1,cd8f0a22aab9,registro,0.013973034183554181
1,cf7ef4f07578,registro,0.004657678061184727
1,d34943bfdf8b,registro,0.004657678061184727
1,d4b0a5904697,registro,0.004657678061184727
1,e981043c5f84,registro,0.004657678061184727
1,025cac964aaa,hice,0.004234252782895206
1,285ad64669e0,hice,0.004234252782895206
1,38b67f491e68,hice,0.004234252782895206
1,626dfbcaff20,hice,0.004234252782895206
1,92b37813436b,hice,0.004234252782895206
1,9d1a7452fdbf,hice,0.004234252782895206
1,c44634a0d0af,hice,0.004234252782895206
1,e685b0c1941c,hice,0.004234252782895206
1,f3266bd148e4,hice,0.004234252782895206
1,f9e0a0a060ed,hice,0.004234252782895206
1,08db054d54ab,estudiando,0.004234252782895206
1,0d4c00f44bf5,estudiando,0.004234252782895206
1,5268b84a6948,estudiando,0.004234252782895206
1,5a7498cf5cbc,estudiando,0.004234252782895206
1,5af71ce15ba4,estudiando,0.004234252782895206
1,84939de291ed,estudiando,0.004234252782895206
1,c30ddc5d3f63,estudiando,0.004234252782895206
1,db2f6c12f2ac,estudiando,0.004234252782895206
1,ef9f4e4bdb30,estudiando,0.004234252782895206
1,f20ce5585f2b,estudiando,0.004234252782895206
1,0d4c00f44bf5,años,0.003675388744166464
1,1195052a2705,años,0.003675388744166464
1,1209a0c44415,años,0.003675388744166464
1,22f281a2afe0,años,0.003675388744166464
1,23ef4981c127,años,0.003675388744166464
1,2b53dd383709,años,0.003675388744166464
1,3599f0b9b4e9,años,0.003675388744166464
1,38b67f491e68,años,0.003675388744166464
1,54f981c3f69d,años,0.003675388744166464
1,552aa120255f,años,0.003675388744166464
1,5616952a922d,años,0.003675388744166464
1,56d210ca8ced,años,0.003675388744166464
1,5952f7857809,años,0.007350777488332928
1,5a96e7702cb0,años,0.003675388744166464
1,600c9c7af56c,años,0.003675388744166464
1,7e62b0c9182e,años,0.003675388744166464
1,8e550e7fc89a,años,0.003675388744166464
1,92b37813436b,años,0.003675388744166464
1,9a9909a709cd,años,0.003675388744166464
1,abc4a73d789d,años,0.003675388744166464
1,afa37845925d,años,0.003675388744166464
1,c4b98a94949a,años,0.003675388744166464
1,cf7ef4f07578,años,0.003675388744166464
1,e3ae191d4fd0,años,0.007350777488332928
1,e4bb3d69fa67,años,0.003675388744166464
1,eba15300ac71,años,0.007350777488332928
1,ed5f7c488f83,años,0.007350777488332928
1,f9e1e99d614e,años,0.003675388744166464
1,006dab9688be,tener,0.003564013327676571
1,08db054d54ab,tener,0.003564013327676571
1,0bd2b552813a,tener,0.003564013327676571
1,1195052a2705,tener,0.003564013327676571
1,14a39dcc12e9,tener,0.003564013327676571
1,1869a21f0508,tener,0.007128026655353142
1,1cb79f121916,tener,0.003564013327676571
1,22f281a2afe0,tener,0.003564013327676571
1,23ef4981c127,tener,0.003564013327676571
1,2b4f1562fa44,tener,0.003564013327676571
1,33d15dadcc97,tener,0.003564013327676571
1,453801c9089a,tener,0.010692039983029714
1,4d9fdd15a627,tener,0.003564013327676571
1,5a525086d92f,tener,0.003564013327676571
1,5af71ce15ba4,tener,0.007128026655353142
1,5bfad0d03abe,tener,0.003564013327676571
1,69021f582f06,tener,0.007128026655353142
1,712a05510899,tener,0.003564013327676571
1,72fd8e1853ee,tener,0.003564013327676571
1,78f475e11377,tener,0.010692039983029714
1,7d42365ec542,tener,0.003564013327676571
1,7e62b0c9182e,tener,0.003564013327676571
1,8d99fc65f5d8,tener,0.003564013327676571
1,8fda8f0e5106,tener,0.007128026655353142
1,930b60a9ec31,tener,0.003564013327676571
1,932b8454df7d,tener,0.014256053310706285
1,9a9909a709cd,tener,0.007128026655353142
1,9b0075cc6b91,tener,0.003564013327676571
1,9c7a3cc59688,tener,0.003564013327676571
1,9d1a7452fdbf,tener,0.003564013327676571
1,9de723d55df3,tener,0.003564013327676571
1,9ec54a2a09b9,tener,0.003564013327676571
1,a02ba6b93372,tener,0.003564013327676571
1,a99da951150b,tener,0.003564013327676571
1,aa3ef1ca5118,tener,0.003564013327676571
1,b19d1b8bc21d,tener,0.003564013327676571
