user_id,instrument_version,stage_order,stage
77dfea4b3ab8,v2,0,registration started
77dfea4b3ab8,v2,1,registration completed
6b27658db6ff,v2,0,registration started
6b27658db6ff,v2,2,abandoned
d72beab625fc,v2,0,registration started
d72beab625fc,v2,1,registration completed
8ba79bdd901a,v2,0,registration started
8ba79bdd901a,v2,1,registration completed
01ef5a3bd732,v2,0,registration started
01ef5a3bd732,v2,1,registration completed
19d1bcdf4a39,v2,0,registration started
19d1bcdf4a39,v2,1,registration completed
db789f9ca2ec,v2,0,registration started
db789f9ca2ec,v2,1,registration completed
6779fc6ca75c,v2,0,registration started
6779fc6ca75c,v2,1,registration completed
ccc810f98941,v2,0,registration started
ccc810f98941,v2,1,registration completed
40f8794ebb5b,v2,0,registration started
40f8794ebb5b,v2,1,registration completed
9ca5279f044f,v2,0,registration started
9ca5279f044f,v2,1,registration completed
45e7ecc8527a,v2,0,registration started
45e7ecc8527a,v2,1,registration completed
40f8794ebb5b,v2,0,registration started
40f8794ebb5b,v2,1,registration completed
08850488608f,v2,0,registration started
08850488608f,v2,1,registration completed
556dae00d01f,v2,0,registration started
556dae00d01f,v2,1,registration completed
7869e67ffa0e,v2,0,registration started
7869e67ffa0e,v2,1,registration completed
d2892eaa1607,v2,0,registration started
d2892eaa1607,v2,1,registration completed
556dae00d01f,v2,0,registration started
556dae00d01f,v2,1,registration completed
735f4ace2178,v2,0,registration started
735f4ace2178,v2,1,registration completed
5c53de3124be,v2,0,registration started
5c53de3124be,v2,1,registration completed
c9ea22770d07,v2,0,registration started
c9ea22770d07,v2,1,registration completed
ae909a599460,v2,0,registration started
ae909a599460,v2,1,registration completed
586c8274d40e,v2,0,registration started
586c8274d40e,v2,1,registration completed
627ca3a43260,v2,0,registration started
627ca3a43260,v2,1,registration completed
adfaefbb4401,v2,0,registration started
adfaefbb4401,v2,1,registration completed
ae909a599460,v2,0,registration started
ae909a599460,v2,1,registration completed
b094ff31751a,v1,0,registration started
b094ff31751a,v1,1,registration completed
8cf5c750e3a9,v2,0,registration started
8cf5c750e3a9,v2,1,registration completed
ee97c8efb32c,v2,0,registration started
ee97c8efb32c,v2,1,registration completed
4aeebdaf4511,v2,0,registration started
4aeebdaf4511,v2,1,registration completed
26abf7ed58c5,v1,0,registration started
26abf7ed58c5,v1,1,registration completed
7d274d55a9fc,v2,0,registration started
7d274d55a9fc,v2,1,registration completed
8dfd0b293cb4,v2,0,registration started
8dfd0b293cb4,v2,1,registration completed
7b247e90e35b,v2,0,registration started
7b247e90e35b,v2,1,registration completed
eb43d61f1fa6,v2,0,registration started
eb43d61f1fa6,v2,1,registration completed
5f00e43eff17,v2,0,registration started
5f00e43eff17,v2,1,registration completed
79ac5516fd24,v2,0,registration started
79ac5516fd24,v2,1,registration completed
ea6ec746a9f3,v2,0,registration started
ea6ec746a9f3,v2,1,registration completed
946815b7a988,v2,0,registration started
946815b7a988,v2,1,registration completed
c9be207f9ad1,v2,0,registration started
c9be207f9ad1,v2,1,registration completed
43b3c1b09eef,v2,0,registration started
43b3c1b09eef,v2,1,registration completed
084592c4a4fd,v2,0,registration started
084592c4a4fd,v2,1,registration completed
c9eb3cfa60f9,v2,0,registration started
c9eb3cfa60f9,v2,1,registration completed
483cf6a54bf1,v2,0,registration started
483cf6a54bf1,v2,1,registration completed
98a101df38a7,v2,0,registration started
98a101df38a7,v2,2,abandoned
a70e3fb62bc0,v2,0,registration started
a70e3fb62bc0,v2,1,registration completed
d58fd4a48a69,v2,0,registration started
d58fd4a48a69,v2,1,registration completed
78055add5269,v2,0,registration started
78055add5269,v2,2,abandoned
c6ddc37c2366,v2,0,registration started
c6ddc37c2366,v2,1,registration completed
92ff5182ff53,v2,0,registration started
92ff5182ff53,v2,1,registration completed
53c1984d329d,v2,0,registration started
53c1984d329d,v2,1,registration completed
c026dd1c05cd,v2,0,registration started
c026dd1c05cd,v2,1,registration completed
dc6642edcd75,v2,0,registration started
dc6642edcd75,v2,1,registration completed
6ae499a69fef,v2,0,registration started
6ae499a69fef,v2,1,registration completed
9bb0bde5b746,v2,0,registration started
9bb0bde5b746,v2,1,registration completed
8eb4ec93218c,v2,0,registration started
8eb4ec93218c,v2,1,registration completed
9fc9dc6b6c7d,v2,0,registration started
9fc9dc6b6c7d,v2,1,registration completed
43c2b95fe94f,v2,0,registration started
43c2b95fe94f,v2,2,abandoned
31b8761c2878,v2,0,registration started
31b8761c2878,v2,1,registration completed
cf03288f22b4,v2,0,registration started
cf03288f22b4,v2,1,registration completed
3939c9b21a6d,v2,0,registration started
3939c9b21a6d,v2,1,registration completed
2c38877ae17e,v2,0,registration started
2c38877ae17e,v2,1,registration completed
88837a6cbbbc,v2,0,registration started
88837a6cbbbc,v2,2,abandoned
0c3fc97bd83c,v2,0,registration started
0c3fc97bd83c,v2,1,registration completed
0209640b4a42,v2,0,registration started
0209640b4a42,v2,2,abandoned
65efccbd2ae4,v2,0,registration started
65efccbd2ae4,v2,1,registration completed
7ddd567fca0b,v2,0,registration started
7ddd567fca0b,v2,1,registration completed
491ad6e259e6,v2,0,registration started
491ad6e259e6,v2,1,registration completed
a44cd0fb62fb,v2,0,registration started
a44cd0fb62fb,v2,1,registration completed
35e622501381,v2,0,registration started
35e622501381,v2,1,registration completed
fd865163ce46,v2,0,registration started
fd865163ce46,v2,2,abandoned
9bc3f350074c,v2,0,registration started
9bc3f350074c,v2,1,registration completed
e2f825d75a6a,v2,0,registration started
e2f825d75a6a,v2,1,registration completed
78d1eb495436,v2,0,registration started
78d1eb495436,v2,1,registration completed
56c146535660,v2,0,registration started
56c146535660,v2,1,registration completed
95df82024399,v2,0,registration started
95df82024399,v2,1,registration completed
592ec0ca02ec,v2,0,registration started
592ec0ca02ec,v2,1,registration completed
d4bf3a47f65a,v2,0,registration started
d4bf3a47f65a,v2,1,registration completed
9d99509f5976,v2,0,registration started
9d99509f5976,v2,1,registration completed
38d97281c545,v2,0,registration started
38d97281c545,v2,1,registration completed
8b06a10e13e1,v2,0,registration started
8b06a10e13e1,v2,1,registration completed
7ab96e544cfe,v2,0,registration started
7ab96e544cfe,v2,1,registration completed
0e67c88ff3ff,v2,0,registration started
0e67c88ff3ff,v2,2,abandoned
14ddc19dbb75,v2,0,registration started
14ddc19dbb75,v2,1,registration completed
88bf03d80863,v2,0,registration started
88bf03d80863,v2,1,registration completed
96cae25a3eb7,v1,0,registration started
96cae25a3eb7,v1,1,registration completed
3507ac8c5023,v2,0,registration started
3507ac8c5023,v2,1,registration completed
66aee72311ce,v2,0,registration started
66aee72311ce,v2,1,registration completed
a805dfa3d789,v2,0,registration started
a805dfa3d789,v2,1,registration completed
db7bf73021d3,v2,0,registration started
db7bf73021d3,v2,1,registration completed
d25bcb376566,v2,0,registration started
d25bcb376566,v2,1,registration completed
48ab8159f144,v2,0,registration started
48ab8159f144,v2,1,registration completed
993a3e5d9533,v2,0,registration started
993a3e5d9533,v2,3,in progress
fbd40694fd86,v2,0,registration started
fbd40694fd86,v2,1,registration completed
9ef3cc352336,v2,0,registration started
9ef3cc352336,v2,1,registration completed
b9ff365f1be6,v2,0,registration started
b9ff365f1be6,v2,1,registration completed
608f79704cbf,v2,0,registration started
608f79704cbf,v2,1,registration completed
14ddc19dbb75,v2,0,registration started
14ddc19dbb75,v2,2,abandoned
b77211058cd3,v2,0,registration started
b77211058cd3,v2,1,registration completed
f1b26038f401,v2,0,registration started
f1b26038f401,v2,1,registration completed
f92f97820aa4,v2,0,registration started
f92f97820aa4,v2,1,registration completed
b12b524a7968,v2,0,registration started
b12b524a7968,v2,1,registration completed
5b84761ac5e2,v2,0,registration started
5b84761ac5e2,v2,1,registration completed
28c40585786a,v2,0,registration started
28c40585786a,v2,1,registration completed
25588123ba9f,v2,0,registration started
25588123ba9f,v2,1,registration completed
531a6927701a,v2,0,registration started
531a6927701a,v2,1,registration completed
96a27578e793,v2,0,registration started
96a27578e793,v2,2,abandoned
53bf7d07b4fd,v2,0,registration started
53bf7d07b4fd,v2,1,registration completed
b61533160f33,v2,0,registration started
b61533160f33,v2,1,registration completed
73105f496c9d,v2,0,registration started
73105f496c9d,v2,1,registration completed
bdf1985b72f0,v2,0,registration started
bdf1985b72f0,v2,1,registration completed
d9bfd492b47c,v2,0,registration started
d9bfd492b47c,v2,1,registration completed
08914801c587,v2,0,registration started
08914801c587,v2,1,registration completed
f87b2b4a3035,v2,0,registration started
f87b2b4a3035,v2,2,abandoned
f92f97820aa4,v2,0,registration started
f92f97820aa4,v2,1,registration completed
ff8aba8d2fcd,v2,0,registration started
ff8aba8d2fcd,v2,1,registration completed
231d977ef5dd,v2,0,registration started
231d977ef5dd,v2,1,registration completed
1c4da3d603d8,v2,0,registration started
1c4da3d603d8,v2,1,registration completed
c5e0339cc08d,v2,0,registration started
c5e0339cc08d,v2,2,abandoned
72df70d7f7f2,v2,0,registration started
72df70d7f7f2,v2,1,registration completed
9b8814417d9b,v2,0,registration started
9b8814417d9b,v2,1,registration completed
937ca5ee6fc9,v2,0,registration started
937ca5ee6fc9,v2,2,abandoned
11df55ab8edf,v2,0,registration started
11df55ab8edf,v2,1,registration completed
e00f284b4d11,v2,0,registration started
e00f284b4d11,v2,2,abandoned
ea679c40c481,v2,0,registration started
ea679c40c481,v2,1,registration completed
f9dabca94541,v2,0,registration started
f9dabca94541,v2,1,registration completed
481efc270120,v2,0,registration started
481efc270120,v2,2,abandoned
67b4ab111644,v2,0,registration started
67b4ab111644,v2,1,registration completed
722cc432eeac,v2,0,registration started
722cc432eeac,v2,1,registration completed
0fc6850ce612,v2,0,registration started
0fc6850ce612,v2,1,registration completed
4b71814a9e45,v2,0,registration started
4b71814a9e45,v2,1,registration completed
9d8a3f92a7aa,v1,0,registration started
9d8a3f92a7aa,v1,1,registration completed
aecb2e9b7409,v2,0,registration started
aecb2e9b7409,v2,1,registration completed
ec68f78b1ef2,v2,0,registration started
ec68f78b1ef2,v2,1,registration completed
9f690905e4e2,v2,0,registration started
9f690905e4e2,v2,1,registration completed
e26ac75b73cf,v2,0,registration started
e26ac75b73cf,v2,1,registration completed
5356bf503569,v2,0,registration started
5356bf503569,v2,1,registration completed
2577c2e4cf9f,v2,0,registration started
2577c2e4cf9f,v2,1,registration completed
4f83816de195,v2,0,registration started
4f83816de195,v2,1,registration completed
e9351eb195d7,v2,0,registration started
e9351eb195d7,v2,1,registration completed
0c78f2aad5e5,v2,0,registration started
0c78f2aad5e5,v2,1,registration completed
565cc8ae2e12,v2,0,registration started
565cc8ae2e12,v2,1,registration completed
a0e6df251177,v2,0,registration started
a0e6df251177,v2,2,abandoned
7cf32354723f,v2,0,registration started
7cf32354723f,v2,1,registration completed
1e773803af74,v2,0,registration started
1e773803af74,v2,1,registration completed
5de099247cf3,v2,0,registration started
5de099247cf3,v2,2,abandoned
11ec968bc419,v2,0,registration started
11ec968bc419,v2,1,registration completed
baa48a021da1,v2,0,registration started
baa48a021da1,v2,1,registration completed
3e8a49119be2,v2,0,registration started
3e8a49119be2,v2,1,registration completed
9fcefbf202de,v2,0,registration started
9fcefbf202de,v2,1,registration completed
611baf67346f,v2,0,registration started
611baf67346f,v2,1,registration completed
8db3a161dfe0,v2,0,registration started
8db3a161dfe0,v2,1,registration completed
65344d4569b3,v2,0,registration started
65344d4569b3,v2,1,registration completed
d9a9782ccb46,v2,0,registration started
d9a9782ccb46,v2,1,registration completed
4376945e63f5,v2,0,registration started
4376945e63f5,v2,1,registration completed
84f907fe90b6,v2,0,registration started
84f907fe90b6,v2,1,registration completed
6a18d4161c22,v2,0,registration started
6a18d4161c22,v2,1,registration completed
9fcefbf202de,v2,0,registration started
9fcefbf202de,v2,1,registration completed
dfb6813d4952,v2,0,registration started
dfb6813d4952,v2,1,registration completed
c4257bd16a3d,v2,0,registration started
c4257bd16a3d,v2,1,registration completed
